Country,Region,ISO,Indicator name,Year,Value,ITU estimate?
Kyrgyzstan,CIS,KGZ,Active mobile-broadband subscriptions per 100 inhabitants,2022,175.3,
Kyrgyzstan,CIS,KGZ,Fixed broadband basket as a % of GNI p.c.,2022,6.2,
Kyrgyzstan,CIS,KGZ,Fixed broadband subscriptions per 100 inhabitants,2022,5.9,
Kyrgyzstan,CIS,KGZ,Fixed broadband subscriptions: >10 Mbit/s,2022,300853,
Kyrgyzstan,CIS,KGZ,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,82675,
Kyrgyzstan,CIS,KGZ,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,6333,
Kyrgyzstan,CIS,KGZ,Fixed-telephone subscriptions per 100 inhabitants,2022,3.3,
Kyrgyzstan,CIS,KGZ,Individuals using the Internet. total (%),2022,79.8,yes
Kyrgyzstan,CIS,KGZ,International bandwidth per Internet user (kbit/s),2022,80659.8,
Kyrgyzstan,CIS countries,KGZ,Mobile broadband basket as a % of GNI p.c.,2022,1.2,
Kyrgyzstan,CIS,KGZ,Mobile cellular basket as a % of GNI p.c.,2022,2.9,
Kyrgyzstan,CIS countries,KGZ,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,2.7,
Kyrgyzstan,CIS,KGZ,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,2.7,
Kyrgyzstan,CIS,KGZ,Mobile-cellular subscriptions per 100 inhabitants,2022,112.2,
Kyrgyzstan,CIS,KGZ,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),2022,31421.5,
Kyrgyzstan,CIS,KGZ,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,3136.9,
Kyrgyzstan,CIS,KGZ,Population covered by a mobile-cellular network (%),2022,98.8,
Kyrgyzstan,CIS,KGZ,Population covered by at least a 3G mobile network (%),2022,98,
Kyrgyzstan,CIS,KGZ,Population covered by at least a 4G mobile network (%),2022,96.9,
Kyrgyzstan,CIS,KGZ,Total fixed broadband subscriptions,2022,389861,
Lao P.D.R.,Asia & Pacific,LAO,Fixed broadband basket as a % of GNI p.c.,2022,7.2,
Lao P.D.R.,Asia & Pacific,LAO,Individuals using the Internet. total (%),2022,66.2,yes
Lao P.D.R.,Asia & Pacific,LAO,Mobile broadband basket as a % of GNI p.c.,2022,2.1,
Lao P.D.R.,Asia & Pacific,LAO,Mobile cellular basket as a % of GNI p.c.,2022,3,
Lao P.D.R.,Asia & Pacific,LAO,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,8.2,
Lao P.D.R.,Asia & Pacific,LAO,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,4,
Latvia,Europe,LVA,Active mobile-broadband subscriptions per 100 inhabitants,2022,120.1,
Latvia,Europe,LVA,Female Internet users as a % of total female population,2022,91.6,
Latvia,Europe,LVA,Fixed broadband basket as a % of GNI p.c.,2022,1.4,
Latvia,Europe,LVA,Fixed broadband subscriptions per 100 inhabitants,2022,26.4,
Latvia,Europe,LVA,Fixed broadband subscriptions: >10 Mbit/s,2022,428193,
Latvia,Europe,LVA,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,60410,
Latvia,Europe,LVA,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,0,
Latvia,Europe,LVA,Fixed-telephone subscriptions per 100 inhabitants,2022,9.4,
Latvia,Europe,LVA,Households with Internet access at home (%),2022,91.4,
Latvia,Europe,LVA,Households with Internet access at home. rural (%),2022,88,
Latvia,Europe,LVA,Households with Internet access at home. urban (%),2022,92.8,
Latvia,Europe,LVA,Individuals using the Internet. total (%),2022,91,
Latvia,Europe,LVA,Internet users: 15-24 years as a % of all 15-24 years,2022,99.6,
Latvia,Europe,LVA,Internet users: 25-74 years as a % of all 25-74 years,2022,89.9,
Latvia,Europe,LVA,Male Internet users as a % of total male population,2022,90.4,
Latvia,Europe countries,LVA,Mobile broadband basket as a % of GNI p.c.,2022,0.4,
Latvia,Europe,LVA,Mobile cellular basket as a % of GNI p.c.,2022,0.3,
Latvia,Europe countries,LVA,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,0.4,
Latvia,Europe,LVA,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,0.2,
Latvia,Europe,LVA,Mobile-cellular subscriptions per 100 inhabitants,2022,117.1,
Latvia,Europe,LVA,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),2022,393980.4,
Latvia,Europe,LVA,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,40497.4,
Latvia,Europe,LVA,Population covered by a mobile-cellular network (%),2022,99,
Latvia,Europe,LVA,Population covered by at least a 3G mobile network (%),2022,99,
Latvia,Europe,LVA,Population covered by at least a 4G mobile network (%),2022,95,
Latvia,Europe,LVA,Total fixed broadband subscriptions,2022,488603,
Lebanon,Arab States,LBN,Fixed broadband basket as a % of GNI p.c.,2022,1,
Lebanon,Arab States,LBN,Individuals using the Internet. total (%),2022,90.1,yes
Lebanon,Arab States,LBN,Mobile broadband basket as a % of GNI p.c.,2022,10,
Lebanon,Arab States,LBN,Mobile cellular basket as a % of GNI p.c.,2022,5,
Lebanon,Arab States,LBN,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,15.4,
Lebanon,Arab States,LBN,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,6.2,
Lesotho,Africa,LSO,Active mobile-broadband subscriptions per 100 inhabitants,2022,67.1,
Lesotho,Africa,LSO,Fixed broadband basket as a % of GNI p.c.,2022,6.1,
Lesotho,Africa,LSO,Fixed broadband subscriptions per 100 inhabitants,2022,0.4,
Lesotho,Africa,LSO,Fixed broadband subscriptions: >10 Mbit/s,2022,9088,
Lesotho,Africa,LSO,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,0,
Lesotho,Africa,LSO,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,0,
Lesotho,Africa,LSO,Fixed-telephone subscriptions per 100 inhabitants,2022,0.3,
Lesotho,Africa,LSO,Individuals using the Internet. total (%),2022,47,yes
Lesotho,Africa,LSO,International bandwidth per Internet user (kbit/s),2022,8719.4,
Lesotho,Africa,LSO,Mobile broadband basket as a % of GNI p.c.,2022,4.9,
Lesotho,Africa,LSO,Mobile cellular basket as a % of GNI p.c.,2022,5.1,
Lesotho,Africa,LSO,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,11.7,
Lesotho,Africa,LSO,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,8.1,
Lesotho,Africa,LSO,Mobile-cellular subscriptions per 100 inhabitants,2022,67.5,
Lesotho,Africa,LSO,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),2022,36645.5,
Lesotho,Africa,LSO,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,468.5,
Lesotho,Africa,LSO,Population covered by a mobile-cellular network (%),2022,95.8,
Lesotho,Africa,LSO,Population covered by at least a 3G mobile network (%),2022,95.8,
Lesotho,Africa,LSO,Population covered by at least a 4G mobile network (%),2022,85.1,
Lesotho,Africa,LSO,Total fixed broadband subscriptions,2022,9088,
Liberia,Africa,LBR,Active mobile-broadband subscriptions per 100 inhabitants,2022,55,
Liberia,Africa,LBR,Fixed broadband basket as a % of GNI p.c.,2022,0,
Liberia,Africa,LBR,Individuals using the Internet. total (%),2022,30.1,yes
Liberia,Africa,LBR,Mobile broadband basket as a % of GNI p.c.,2022,15.5,
Liberia,Africa,LBR,Mobile cellular basket as a % of GNI p.c.,2022,7.9,
Liberia,Africa,LBR,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,27.1,
Liberia,Africa,LBR,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,20.3,
Libya,Arab States,LBY,Active mobile-broadband subscriptions per 100 inhabitants,2022,125.6,
Libya,Arab States,LBY,Fixed broadband basket as a % of GNI p.c.,2022,0.9,
Libya,Arab States,LBY,Fixed broadband subscriptions per 100 inhabitants,2022,4.8,
Libya,Arab States,LBY,Fixed broadband subscriptions: >10 Mbit/s,2022,0,
Libya,Arab States,LBY,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,186882,
Libya,Arab States,LBY,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,139519,
Libya,Arab States,LBY,Fixed-telephone subscriptions per 100 inhabitants,2022,17.9,
Libya,Arab States,LBY,Individuals using the Internet. total (%),2022,88.4,yes
Libya,Arab States,LBY,Mobile broadband basket as a % of GNI p.c.,2022,0.7,
Libya,Arab States,LBY,Mobile cellular basket as a % of GNI p.c.,2022,0.3,
Libya,Arab States,LBY,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,1.2,
Libya,Arab States,LBY,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,0.4,
Libya,Arab States,LBY,Mobile-cellular subscriptions per 100 inhabitants,2022,204.6,
Libya,Arab States,LBY,Population covered by a mobile-cellular network (%),2022,98,
Libya,Arab States,LBY,Population covered by at least a 3G mobile network (%),2022,93.5,
Libya,Arab States,LBY,Population covered by at least a 4G mobile network (%),2022,90,
Libya,Arab States,LBY,Total fixed broadband subscriptions,2022,326401,
Liechtenstein,Europe,LIE,Active mobile-broadband subscriptions per 100 inhabitants,2022,123.6,
Liechtenstein,Europe,LIE,Fixed broadband basket as a % of GNI p.c.,2022,0.4,
Liechtenstein,Europe,LIE,Fixed broadband subscriptions per 100 inhabitants,2022,48.9,
Liechtenstein,Europe,LIE,Fixed broadband subscriptions: >10 Mbit/s,2022,19113,
Liechtenstein,Europe,LIE,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,107,
Liechtenstein,Europe,LIE,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,2,
Liechtenstein,Europe,LIE,Fixed-telephone subscriptions per 100 inhabitants,2022,27.5,
Liechtenstein,Europe,LIE,Individuals using the Internet. total (%),2022,96.8,yes
Liechtenstein,Europe countries,LIE,Mobile broadband basket as a % of GNI p.c.,2022,0.1,
Liechtenstein,Europe,LIE,Mobile cellular basket as a % of GNI p.c.,2022,0.1,
Liechtenstein,Europe countries,LIE,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,0.2,
Liechtenstein,Europe,LIE,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,0.1,
Liechtenstein,Europe,LIE,Mobile-cellular subscriptions per 100 inhabitants,2022,126.3,
Liechtenstein,Europe,LIE,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),2022,342489.5,
Liechtenstein,Europe,LIE,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,2238.3,
Liechtenstein,Europe,LIE,Population covered by a mobile-cellular network (%),2022,100,
Liechtenstein,Europe,LIE,Population covered by at least a 3G mobile network (%),2022,99,
Liechtenstein,Europe,LIE,Population covered by at least a 4G mobile network (%),2022,98.3,
Liechtenstein,Europe,LIE,Total fixed broadband subscriptions,2022,19222,
Lithuania,Europe,LTU,Active mobile-broadband subscriptions per 100 inhabitants,2022,133.3,
Lithuania,Europe,LTU,Female Internet users as a % of total female population,2022,88.4,
Lithuania,Europe,LTU,Fixed broadband basket as a % of GNI p.c.,2022,0.8,
Lithuania,Europe,LTU,Fixed broadband subscriptions per 100 inhabitants,2022,29.4,
Lithuania,Europe,LTU,Fixed-telephone subscriptions per 100 inhabitants,2022,9.1,
Lithuania,Europe,LTU,Households with a computer at home (%),2022,80.3,
Lithuania,Europe,LTU,Households with Internet access at home (%),2022,87.7,
Lithuania,Europe,LTU,Households with Internet access at home. rural (%),2022,81.7,
Lithuania,Europe,LTU,Households with Internet access at home. urban (%),2022,90.3,
Lithuania,Europe,LTU,Individuals using the Internet. total (%),2022,87.7,
Lithuania,Europe,LTU,International bandwidth per Internet user (kbit/s),2022,765192.8,
Lithuania,Europe,LTU,Internet users: 15-24 years as a % of all 15-24 years,2022,99.8,
Lithuania,Europe,LTU,Internet users: 25-74 years as a % of all 25-74 years,2022,86.2,
Lithuania,Europe,LTU,Male Internet users as a % of total male population,2022,87,
Lithuania,Europe countries,LTU,Mobile broadband basket as a % of GNI p.c.,2022,0.2,
Lithuania,Europe,LTU,Mobile cellular basket as a % of GNI p.c.,2022,0.2,
Lithuania,Europe countries,LTU,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,0.4,
Lithuania,Europe,LTU,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,0.4,
Lithuania,Europe,LTU,Mobile-cellular subscriptions per 100 inhabitants,2022,139.1,
Lithuania,Europe,LTU,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,24786.3,
Lithuania,Europe,LTU,Population covered by a mobile-cellular network (%),2022,100,
Lithuania,Europe,LTU,Population covered by at least a 3G mobile network (%),2022,100,
Lithuania,Europe,LTU,Population covered by at least a 4G mobile network (%),2022,100,
Lithuania,Europe,LTU,Total fixed broadband subscriptions,2022,809162,
Luxembourg,Europe,LUX,Active mobile-broadband subscriptions per 100 inhabitants,2022,115.7,
Luxembourg,Europe,LUX,Female Internet users as a % of total female population,2022,97.5,
Luxembourg,Europe,LUX,Fixed broadband basket as a % of GNI p.c.,2022,0.7,
Luxembourg,Europe,LUX,Fixed broadband subscriptions per 100 inhabitants,2022,38.7,
Luxembourg,Europe,LUX,Fixed broadband subscriptions: >10 Mbit/s,2022,250395,
Luxembourg,Europe,LUX,Fixed-telephone subscriptions per 100 inhabitants,2022,40.2,
Luxembourg,Europe,LUX,Households with Internet access at home (%),2022,97.6,
Luxembourg,Europe,LUX,Individuals using the Internet. total (%),2022,98.2,
Luxembourg,Europe,LUX,Male Internet users as a % of total male population,2022,98.9,
Luxembourg,Europe countries,LUX,Mobile broadband basket as a % of GNI p.c.,2022,0.1,
Luxembourg,Europe,LUX,Mobile cellular basket as a % of GNI p.c.,2022,0.1,
Luxembourg,Europe countries,LUX,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,0.2,
Luxembourg,Europe,LUX,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,0.1,
Luxembourg,Europe,LUX,Mobile-cellular subscriptions per 100 inhabitants,2022,140.9,
Luxembourg,Europe,LUX,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,8391.3,
Luxembourg,Europe,LUX,Population covered by a mobile-cellular network (%),2022,100,
Luxembourg,Europe,LUX,Population covered by at least a 3G mobile network (%),2022,100,
Luxembourg,Europe,LUX,Population covered by at least a 4G mobile network (%),2022,100,
Luxembourg,Europe,LUX,Total fixed broadband subscriptions,2022,250395,
Macao. China,Asia & Pacific,MAC,Active mobile-broadband subscriptions per 100 inhabitants,2022,174.5,
Macao. China,Asia & Pacific,MAC,Fixed broadband basket as a % of GNI p.c.,2022,0.8,
Macao. China,Asia & Pacific,MAC,Fixed broadband subscriptions per 100 inhabitants,2022,30,
Macao. China,Asia & Pacific,MAC,Fixed broadband subscriptions: >10 Mbit/s,2022,205702,
Macao. China,Asia & Pacific,MAC,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,2823,
Macao. China,Asia & Pacific,MAC,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,11,
Macao. China,Asia & Pacific,MAC,Fixed-telephone subscriptions per 100 inhabitants,2022,13.3,
Macao. China,Asia & Pacific,MAC,Individuals using the Internet. total (%),2022,89.8,yes
Macao. China,Asia & Pacific,MAC,International bandwidth per Internet user (kbit/s),2022,478838.5,
Macao. China,Asia & Pacific,MAC,Mobile broadband basket as a % of GNI p.c.,2022,0.1,
Macao. China,Asia & Pacific,MAC,Mobile cellular basket as a % of GNI p.c.,2022,0.1,
Macao. China,Asia & Pacific,MAC,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,0.3,
Macao. China,Asia & Pacific,MAC,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,0.3,
Macao. China,Asia & Pacific,MAC,Mobile-cellular subscriptions per 100 inhabitants,2022,174.5,
Macao. China,Asia & Pacific,MAC,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,4396,
Macao. China,Asia & Pacific,MAC,Population covered by a mobile-cellular network (%),2022,99.9,
Macao. China,Asia & Pacific,MAC,Population covered by at least a 3G mobile network (%),2022,99.8,
Macao. China,Asia & Pacific,MAC,Population covered by at least a 4G mobile network (%),2022,99.8,
Macao. China,Asia & Pacific,MAC,Total fixed broadband subscriptions,2022,208536,
Madagascar,Africa,MDG,Active mobile-broadband subscriptions per 100 inhabitants,2022,24.1,
Madagascar,Africa,MDG,Fixed broadband basket as a % of GNI p.c.,2022,92.6,
Madagascar,Africa,MDG,Fixed broadband subscriptions per 100 inhabitants,2022,0.1,
Madagascar,Africa,MDG,Fixed broadband subscriptions: >10 Mbit/s,2022,24049,
Madagascar,Africa,MDG,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,7857,
Madagascar,Africa,MDG,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,811,
Madagascar,Africa,MDG,Fixed-telephone subscriptions per 100 inhabitants,2022,0.1,
Madagascar,Africa,MDG,Individuals using the Internet. total (%),2022,20.6,yes
Madagascar,Africa,MDG,International bandwidth per Internet user (kbit/s),2022,13906.7,
Madagascar,Africa,MDG,Mobile broadband basket as a % of GNI p.c.,2022,9.3,
Madagascar,Africa,MDG,Mobile cellular basket as a % of GNI p.c.,2022,6.2,
Madagascar,Africa,MDG,Mobile data and voice basket (high consumption) as a % of GNI p.c.,2022,15.5,
Madagascar,Africa,MDG,Mobile data and voice basket (low consumption) as a % of GNI p.c.,2022,8.7,
Madagascar,Africa,MDG,Mobile-cellular subscriptions per 100 inhabitants,2022,66.6,
Madagascar,Africa,MDG,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),2022,382522.8,
Madagascar,Africa,MDG,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),2022,1492,
Madagascar,Africa,MDG,Population covered by a mobile-cellular network (%),2022,88.2,
Madagascar,Africa,MDG,Population covered by at least a 3G mobile network (%),2022,67.2,
Madagascar,Africa,MDG,Population covered by at least a 4G mobile network (%),2022,27.3,
Madagascar,Africa,MDG,Total fixed broadband subscriptions,2022,32717,
Malawi,Africa,MWI,Active mobile-broadband subscriptions per 100 inhabitants,2022,38.3,
Malawi,Africa,MWI,Fixed broadband basket as a % of GNI p.c.,2022,63.7,
Malawi,Africa,MWI,Fixed broadband subscriptions per 100 inhabitants,2022,0.1,
Malawi,Africa,MWI,Fixed broadband subscriptions: >10 Mbit/s,2022,1519,
Malawi,Africa,MWI,Fixed broadband subscriptions: 2 to 10 Mbit/s,2022,7964,
Malawi,Africa,MWI,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,2022,5410,
Malawi,Africa,MWI,Fixed-telephone subscriptions per 100 inhabitants,2022,0,
Malawi,Africa,MWI,Individuals using the Internet. total (%),2022,27.7,yes
